Date,Open,High,Low,Close,Adj Close,Volume
2017-03-13,109.320000,109.800003,109.029999,109.410004,90.725166,3131200
2017-03-14,109.279999,109.730003,109.120003,109.339996,90.667114,3630000
2017-03-15,109.559998,111.230003,109.500000,111.110001,92.134834,4973400
2017-03-16,111.089996,111.199997,110.529999,111.139999,92.159737,4580700
2017-03-17,111.480003,111.519997,110.930000,111.389999,92.367020,6444400
2017-03-20,111.150002,111.440002,110.809998,111.150002,92.168015,3382100
2017-03-21,111.540001,112.309998,111.470001,111.769997,92.682114,5587700
2017-03-22,112.309998,112.379997,111.570000,112.019997,92.889412,3882200
2017-03-23,111.949997,112.330002,111.669998,111.779999,92.690399,3208400
2017-03-24,111.980003,112.250000,111.790001,112.120003,92.972351,3913200
2017-03-27,111.870003,112.290001,111.570000,111.830002,92.731857,3514600
2017-03-28,111.809998,112.760002,111.639999,112.449997,93.245987,3945400
2017-03-29,112.059998,112.540001,111.970001,112.430000,93.229393,2683700
2017-03-30,112.290001,112.550003,112.000000,112.180000,93.022102,2104900
2017-03-31,112.309998,112.470001,111.830002,111.860001,92.756744,3744400
2017-04-03,111.949997,112.360001,111.459999,111.860001,92.756744,3587100
2017-04-04,111.989998,112.220001,111.629997,112.080002,92.939163,2360700
2017-04-05,112.040001,112.589996,111.690002,111.940002,92.823090,2992000
2017-04-06,112.120003,112.279999,111.419998,111.580002,92.524551,2740600
2017-04-07,111.699997,111.959999,111.440002,111.610001,92.549446,2799600
2017-04-10,111.699997,112.150002,111.410004,112.019997,92.889412,2873200
2017-04-11,111.709999,112.080002,111.349998,111.730003,92.648933,3031500
2017-04-12,112.050003,113.769997,111.900002,113.610001,94.207886,6260300
2017-04-13,113.250000,113.379997,112.650002,112.680000,93.436691,3257300
2017-04-17,112.739998,113.320000,112.680000,113.320000,93.967400,2917700
2017-04-18,113.440002,114.610001,113.400002,114.279999,94.763451,4574200
2017-04-19,114.419998,114.489998,113.480003,113.620003,94.216187,3044700
2017-04-20,113.519997,113.970001,113.389999,113.589996,94.191307,2973000
2017-04-21,113.550003,113.800003,113.269997,113.430000,94.058624,3885300
2017-04-24,114.360001,114.480003,113.910004,114.320000,94.796631,3221500
2017-04-25,114.209999,114.570000,114.000000,114.160004,94.663940,3643600
2017-04-26,111.750000,113.760002,111.339996,113.330002,93.975693,5343900
2017-04-27,113.099998,113.440002,112.510002,112.639999,93.403534,4096200
2017-04-28,112.339996,113.430000,112.190002,113.279999,93.934219,4872000
2017-05-01,112.930000,113.110001,112.269997,112.279999,93.105019,4074300
2017-05-02,112.750000,112.889999,112.070000,112.290001,93.113312,3082400
2017-05-03,112.389999,112.709999,111.699997,111.790001,92.698692,3342600
2017-05-04,112.169998,113.000000,111.809998,112.959999,93.668892,3488800
2017-05-05,113.040001,113.279999,112.739998,113.220001,93.884491,3046100
2017-05-08,113.199997,113.430000,112.779999,113.220001,93.884491,3097200
2017-05-09,113.239998,113.410004,112.550003,112.720001,93.469894,2708200
2017-05-10,112.699997,112.870003,112.480003,112.839996,93.569351,2160100
2017-05-11,112.639999,113.089996,112.529999,113.040001,93.735229,2277200
2017-05-12,112.930000,113.300003,112.720001,112.910004,93.627419,2383500
2017-05-15,112.900002,114.000000,112.769997,113.940002,94.481537,3500300
2017-05-16,114.059998,114.660004,113.589996,113.790001,94.357147,2444300
2017-05-17,113.790001,114.290001,113.320000,113.739998,94.315674,2999300
2017-05-18,113.779999,114.279999,113.290001,114.029999,94.556160,3439500
2017-05-19,114.169998,114.500000,113.459999,113.690002,94.274216,5750100
2017-05-22,113.690002,115.000000,113.690002,114.699997,95.111740,3324000
2017-05-23,114.709999,115.440002,114.709999,115.050003,95.401970,3261300
2017-05-24,115.309998,116.330002,115.120003,116.059998,96.239464,2816000
2017-05-25,116.360001,117.680000,116.150002,117.529999,97.458435,3596200
2017-05-26,117.250000,118.000000,117.199997,117.910004,97.773537,3104800
2017-05-30,117.739998,118.120003,117.500000,118.010002,97.856476,3231600
2017-05-31,116.910004,117.940002,116.870003,116.870003,97.576775,5232900
2017-06-01,116.800003,117.260002,116.059998,117.230003,97.877342,4404900
2017-06-02,117.459999,117.699997,117.040001,117.669998,98.244682,3162900
2017-06-05,117.389999,117.970001,117.050003,117.879997,98.420021,2968800
2017-06-06,117.779999,117.940002,117.459999,117.699997,98.269737,2643200
2017-06-07,117.169998,117.570000,116.820000,117.050003,97.727058,3681100
2017-06-08,117.050003,117.080002,115.589996,115.889999,96.758537,3956700
2017-06-09,115.660004,116.129997,115.360001,115.940002,96.800308,3197700
2017-06-12,115.940002,116.620003,115.940002,116.230003,97.042412,3492100
2017-06-13,115.470001,116.589996,115.470001,116.320000,97.117561,2760000
2017-06-14,116.910004,118.059998,116.830002,117.370003,97.994217,3597200
2017-06-15,117.000000,117.480003,116.510002,117.209999,97.860641,3372700
2017-06-16,117.370003,117.400002,116.300003,116.860001,97.568428,5156200
2017-06-19,117.019997,117.290001,116.230003,117.290001,97.927414,2436600
2017-06-20,117.290001,118.139999,117.180000,117.949997,98.478485,3703500
2017-06-21,117.779999,118.239998,117.239998,117.419998,98.035965,3767100
2017-06-22,117.330002,117.410004,116.050003,116.150002,96.975616,3288100
2017-06-23,116.209999,117.370003,116.089996,116.959999,97.651909,3453400
2017-06-26,117.419998,117.830002,117.059998,117.120003,97.785500,2704000
2017-06-27,117.239998,117.379997,115.940002,115.940002,96.800308,2884300
2017-06-28,116.519997,116.870003,116.199997,116.379997,97.167656,3110600
2017-06-29,116.070000,116.199997,114.889999,115.180000,96.165756,3474400
2017-06-30,115.529999,116.110001,115.300003,115.489998,96.424568,3313300
2017-07-03,115.550003,116.000000,115.339996,115.440002,96.382820,2250800
2017-07-05,115.500000,115.550003,114.879997,115.300003,96.265938,4023100
2017-07-06,114.970001,115.419998,114.849998,115.129997,96.124001,4007000
2017-07-07,115.410004,115.660004,114.830002,115.510002,96.441284,3972500
2017-07-10,115.919998,116.000000,114.199997,114.269997,95.405968,5771200
2017-07-11,113.339996,113.980003,112.250000,113.739998,94.963463,6368500
2017-07-12,114.489998,114.980003,114.279999,114.769997,95.823441,3885200
2017-07-13,114.949997,115.040001,113.919998,114.019997,95.197250,3089400
2017-07-14,114.260002,115.120003,114.250000,114.930000,95.957016,2956400
2017-07-17,114.940002,115.160004,114.839996,114.930000,95.957016,2481300
2017-07-18,114.849998,115.150002,114.389999,115.010002,96.023819,2694800
2017-07-19,115.010002,115.349998,114.629997,115.339996,96.299316,2578200
2017-07-20,115.339996,116.059998,115.110001,115.510002,96.441284,3518100
2017-07-21,115.779999,116.669998,115.379997,116.629997,97.376366,3476400
2017-07-24,116.500000,116.669998,116.089996,116.129997,96.958900,3681300
2017-07-25,116.629997,116.779999,116.139999,116.449997,97.226074,3075100
2017-07-26,116.300003,117.419998,116.150002,117.190002,97.843948,3305600
2017-07-27,117.330002,118.059998,116.620003,117.339996,97.969162,2954800
2017-07-28,117.309998,117.470001,116.199997,116.610001,97.359695,3276300
2017-07-31,116.529999,116.860001,116.180000,116.610001,97.359695,3098600
2017-08-01,116.690002,116.779999,115.900002,115.919998,96.783585,2946100
2017-08-02,115.730003,115.980003,115.139999,115.610001,96.524765,2626400
2017-08-03,115.730003,116.660004,115.680000,116.300003,97.100868,2986200
2017-08-04,116.320000,116.489998,115.870003,116.370003,97.159294,2955200
2017-08-07,116.449997,117.220001,116.379997,116.959999,97.651909,2569600
2017-08-08,116.800003,116.949997,116.370003,116.709999,97.443146,2412600
2017-08-09,116.489998,116.699997,115.959999,116.629997,97.376366,2513800
2017-08-10,116.349998,116.839996,116.080002,116.379997,97.167656,2236000
2017-08-11,116.750000,117.250000,116.349998,116.510002,97.276184,2759700
2017-08-14,117.360001,118.180000,117.010002,117.839996,98.386620,3191700
2017-08-15,117.879997,119.150002,117.849998,118.970001,99.330093,2749800
2017-08-16,118.959999,119.360001,118.820000,119.099998,99.438622,2373900
2017-08-17,119.000000,119.389999,118.250000,118.389999,98.845818,3096900
2017-08-18,118.290001,118.430000,117.400002,117.599998,98.186249,3776500
2017-08-21,117.800003,118.459999,117.550003,118.260002,98.737297,2119500
2017-08-22,118.250000,118.699997,117.650002,117.919998,98.453407,2313700
2017-08-23,117.900002,118.120003,117.230003,117.290001,97.927414,2616300
2017-08-24,117.260002,117.300003,116.029999,116.220001,97.034050,4760000
2017-08-25,116.739998,116.900002,115.800003,115.849998,96.725151,3442500
2017-08-28,116.120003,116.290001,115.080002,115.540001,96.466309,2932700
2017-08-29,115.550003,116.099998,115.510002,115.839996,96.716789,2348700
2017-08-30,115.129997,115.419998,114.910004,115.150002,96.813484,2491800
2017-08-31,115.239998,115.839996,114.930000,115.730003,97.301125,4709500
2017-09-01,115.379997,116.089996,115.150002,115.839996,97.393600,2591900
2017-09-05,115.949997,116.059998,115.410004,115.870003,97.418831,2711400
2017-09-06,116.169998,116.470001,115.639999,116.349998,97.822372,2617500
2017-09-07,116.650002,117.290001,116.389999,116.989998,98.360489,2623800
2017-09-08,116.400002,116.480003,114.570000,115.040001,96.720985,4818300
2017-09-11,115.080002,115.889999,114.760002,115.690002,97.267517,3247900
2017-09-12,115.690002,115.949997,114.860001,115.000000,96.687378,2998500
2017-09-13,114.870003,115.169998,114.000000,114.449997,96.224945,5141500
2017-09-14,114.440002,114.550003,113.699997,114.190002,96.006355,3456900
2017-09-15,114.739998,114.980003,114.110001,114.849998,96.561249,5543000
2017-09-18,115.169998,115.230003,114.680000,114.989998,96.678955,2441200
2017-09-19,115.059998,115.120003,114.360001,114.489998,96.258575,2568300
2017-09-20,114.339996,114.650002,112.739998,113.580002,95.493500,4059800
2017-09-21,113.209999,113.820000,112.540001,112.800003,94.837708,3630900
2017-09-22,112.559998,112.870003,111.809998,111.849998,94.038963,3746300
2017-09-25,112.040001,112.139999,111.419998,111.940002,94.114647,3885000
2017-09-26,112.230003,112.300003,111.730003,111.809998,94.005341,2953800
2017-09-27,111.720001,111.879997,110.339996,111.099998,93.408394,4016200
2017-09-28,111.370003,112.730003,111.190002,111.639999,93.862419,11581100
2017-09-29,111.870003,112.029999,111.209999,111.430000,93.685860,5122300
2017-10-02,109.910004,110.519997,108.959999,109.120003,91.743698,8306400
2017-10-03,109.419998,109.650002,108.889999,109.129997,91.752113,6064400
2017-10-04,106.940002,110.160004,106.190002,109.339996,91.928658,9092400
2017-10-05,109.660004,110.989998,109.550003,110.449997,92.861908,5670400
2017-10-06,110.169998,110.669998,109.919998,110.400002,92.819870,3240300
2017-10-09,110.589996,110.930000,109.790001,110.010002,92.491974,1977800
2017-10-10,110.279999,110.860001,110.279999,110.779999,93.139374,3032300
2017-10-11,110.900002,111.809998,110.769997,111.510002,93.753128,4051100
2017-10-12,111.510002,112.510002,111.379997,112.449997,94.543442,3287200
2017-10-13,112.730003,112.980003,112.180000,112.620003,94.686356,3090500
2017-10-16,112.930000,113.629997,112.690002,113.570000,95.485077,2675900
2017-10-17,113.220001,113.559998,111.660004,112.190002,94.324837,3825200
2017-10-18,111.949997,112.440002,111.779999,111.949997,94.123039,2590500
2017-10-19,111.620003,112.790001,111.599998,112.669998,94.728394,2673700
2017-10-20,113.010002,113.019997,111.379997,111.610001,93.837204,3772300
2017-10-23,111.639999,112.449997,111.400002,111.690002,93.904457,2263200
2017-10-24,111.839996,111.870003,110.279999,110.750000,93.114120,3351100
2017-10-25,110.430000,110.529999,109.180000,110.070000,92.542427,3836900
2017-10-26,110.669998,111.239998,110.410004,110.730003,93.097336,2865000
2017-10-27,110.410004,110.849998,109.930000,110.599998,92.988029,3343200
2017-10-30,110.360001,110.370003,109.360001,109.650002,92.189293,2206100
2017-10-31,110.239998,110.769997,109.949997,110.230003,92.676949,4379400
2017-11-01,109.760002,110.680000,109.610001,110.129997,92.592880,2822400
2017-11-02,109.910004,110.180000,109.540001,110.050003,92.525597,2169800
2017-11-03,110.139999,110.650002,110.000000,110.220001,92.668541,1725700
2017-11-06,109.970001,110.000000,109.190002,109.260002,91.861397,3331800
2017-11-07,109.150002,110.580002,109.150002,110.470001,92.878746,3882000
2017-11-08,110.570000,112.040001,110.500000,112.000000,94.165085,3685300
2017-11-09,111.349998,112.440002,111.019997,111.480003,93.727913,2856900
2017-11-10,111.440002,112.980003,111.309998,112.750000,94.795670,3699500
2017-11-13,112.690002,114.190002,112.639999,114.040001,95.880241,3194500
2017-11-14,113.690002,116.190002,113.589996,115.760002,97.326340,4998900
2017-11-15,115.650002,115.930000,114.309998,115.099998,96.771446,3861500
2017-11-16,115.389999,115.839996,114.940002,115.230003,96.880753,3058100
2017-11-17,114.730003,115.139999,114.529999,114.680000,96.418312,2646400
2017-11-20,114.750000,115.849998,114.709999,114.910004,96.611702,3594300
2017-11-21,114.989998,116.330002,114.970001,116.050003,97.570160,3179300
2017-11-22,115.769997,116.000000,114.279999,115.080002,96.754608,3598500
2017-11-24,115.650002,116.300003,115.430000,115.900002,97.444046,1183000
2017-11-27,116.000000,116.400002,115.660004,115.849998,97.402016,2818900
2017-11-28,116.260002,116.830002,115.300003,116.769997,98.175522,3600400
2017-11-29,116.839996,117.379997,116.290001,116.839996,98.234375,3276300
2017-11-30,116.519997,117.209999,116.080002,116.519997,98.644958,5984000
2017-12-01,116.500000,116.849998,115.040001,116.779999,98.865082,4956600
2017-12-04,117.000000,118.199997,116.620003,117.459999,99.440765,4403000
2017-12-05,117.629997,117.940002,117.180000,117.589996,99.550797,3198600
2017-12-06,117.830002,118.910004,117.639999,118.900002,100.659866,3203500
2017-12-07,118.519997,118.639999,116.550003,116.730003,98.822754,5409500
2017-12-08,116.519997,116.599998,115.900002,116.570000,98.687294,3127500
2017-12-11,116.330002,117.440002,115.559998,117.389999,99.381516,2429400
2017-12-12,118.220001,118.370003,117.120003,117.400002,99.389984,2664600
2017-12-13,117.510002,118.209999,117.480003,117.800003,99.728622,3193900
2017-12-14,117.940002,118.599998,117.730003,118.019997,99.914848,4057800
2017-12-15,118.570000,119.360001,118.449997,119.220001,100.930756,7173500
2017-12-18,119.300003,119.739998,118.000000,118.050003,99.940262,3472700
2017-12-19,118.750000,119.389999,118.230003,118.610001,100.414345,3942500
2017-12-20,118.660004,119.120003,117.559998,119.019997,100.761444,4273400
2017-12-21,119.449997,119.570000,117.839996,118.260002,100.118034,2790000
2017-12-22,118.599998,118.750000,118.169998,118.599998,100.405869,2045600
2017-12-26,118.410004,119.239998,118.410004,118.889999,100.651375,2156300
2017-12-27,118.870003,119.400002,118.800003,119.300003,100.998497,2465100
2017-12-28,119.330002,119.529999,119.050003,119.349998,101.040833,1999300
2017-12-29,119.459999,120.570000,119.419998,119.919998,101.523399,3116400
2018-01-02,119.930000,120.180000,117.930000,118.059998,99.948730,4165800
2018-01-03,117.910004,118.470001,117.639999,117.750000,99.686279,4224000
2018-01-04,117.800003,119.110001,117.599998,118.330002,100.177315,3147000
2018-01-05,118.410004,119.089996,118.250000,118.669998,100.465149,2714200
2018-01-08,118.209999,118.739998,117.669998,117.989998,99.889473,5730400
2018-01-09,118.260002,118.980003,117.949997,118.080002,99.965668,4573600
2018-01-10,118.129997,118.360001,116.699997,117.480003,99.457680,3363900
2018-01-11,117.639999,117.849998,116.379997,116.879997,98.949738,3685200
2018-01-12,116.949997,118.010002,116.849998,117.379997,99.373047,4335500
2018-01-16,117.199997,118.349998,117.029999,117.860001,99.779388,4936500
2018-01-17,118.290001,120.169998,118.209999,119.180000,100.896881,4554600
2018-01-18,119.089996,119.620003,118.650002,119.050003,100.786850,6221800
2018-01-19,119.480003,120.680000,118.639999,120.169998,101.735031,6002600
2018-01-22,120.099998,121.849998,120.000000,121.510002,102.869453,4308600
2018-01-23,121.070000,122.510002,120.849998,121.300003,102.691666,3536900
2018-01-24,121.239998,121.480003,120.820000,121.139999,102.556221,3445200
2018-01-25,120.610001,121.449997,120.360001,120.900002,102.353027,2712900
2018-01-26,120.610001,121.839996,120.610001,121.760002,103.081123,3993900
2018-01-29,121.379997,122.160004,119.650002,119.669998,101.311745,3854700
2018-01-30,119.680000,121.199997,119.500000,119.889999,101.497978,4945200
2018-01-31,119.839996,120.750000,119.510002,120.300003,101.845078,4018100
2018-02-01,119.919998,121.010002,119.279999,120.300003,101.845078,3485600
2018-02-02,119.910004,120.279999,118.400002,118.669998,100.465149,3348900
2018-02-05,118.570000,119.660004,114.410004,114.459999,96.900993,5347600
2018-02-06,112.440002,113.949997,110.150002,113.559998,96.139038,6642600
2018-02-07,113.970001,115.769997,112.750000,113.500000,96.088242,4931400
2018-02-08,113.699997,113.720001,110.089996,110.150002,93.252159,4907900
2018-02-09,110.809998,111.989998,108.879997,111.180000,94.124138,5301700
2018-02-12,111.900002,112.750000,111.059998,111.930000,94.759109,4759200
2018-02-13,112.000000,112.669998,110.680000,112.139999,94.936882,5274700
